File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user301_file131_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;9;277;7;5
user304_file162_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;13;277;4;4
user305_file133_yearofbirth_1972_sex_XY.23andme.txt;991624;297;11;286;4;4
user311_file136_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;11;279;5;5
user313_file138_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;11;279;7;5
user314_file137_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;13;273;6;5
user317_file139_yearofbirth_unknown_sex_unknown.23andme.txt;966983;298;20;278;3;4
user319_file504_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;8;280;6;5
user322_file141_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;12;274;6;5
user323_file142_yearofbirth_1983_sex_XY.23andme.txt;991624;297;12;285;16;4
user325_file149_yearofbirth_1987_sex_XY.23andme.txt;960545;286;11;275;4;4
user326_file144_yearofbirth_1987_sex_unknown.23andme.txt;960545;286;10;276;4;4
user328_file316_yearofbirth_1992_sex_XY.23andme.txt;960613;284;9;275;6;5
user329_file148_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;11;279;6;5
user330_file146_yearofbirth_unknown_sex_XY.23andme.txt;960545;286;12;274;19;5
user332_file147_yearofbirth_unknown_sex_XX.23andme.txt;960545;290;11;279;5;4
user337_file152_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;10;276;4;4
user340_file154_yearofbirth_1966_sex_XX.23andme.txt;284;0;0;0;0;0
user33_file12_yearofbirth_unknown_sex_unknown.23andme.txt;991600;297;12;285;5;5
user341_file155_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;13;277;8;5
user345_file192_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;19;271;3;4
user347_file157_yearofbirth_1952_sex_XX.23andme.txt;991624;301;12;269;461;42
user349_file160_yearofbirth_1987_sex_XY.23andme.txt;960545;286;14;272;4;4
user352_file161_yearofbirth_unknown_sex_unknown.23andme.txt;991624;301;12;289;6;4
user357_file163_yearofbirth_unknown_sex_unknown.23andme.txt;960520;286;12;274;3;4
user363_file165_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;18;268;2;4
user366_file167_yearofbirth_1950_sex_XY.23andme.txt;960545;286;10;276;7;5
user36_file14_yearofbirth_1986_sex_XY.23andme.txt;996065;307;17;290;17;5
user368_file168_yearofbirth_1958_sex_XX.23andme.txt;960545;290;15;275;6;5
user374_file169_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;12;274;5;4
user377_file171_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;11;275;5;4
user387_file173_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;13;277;5;5
user380_file172_yearofbirth_unknown_sex_XY.23andme.txt;960545;286;10;276;7;4
user38_file16_yearofbirth_1977_sex_XY.23andme.txt;960520;286;10;276;9;5
user394_file175_yearofbirth_1954_sex_XY.23andme.txt;960545;286;11;275;5;4
user39_file17_yearofbirth_unknown_sex_unknown.23andme.txt;576516;227;7;220;4;4
user397_file178_yearofbirth_1961_sex_XY.23andme.txt;960520;286;10;276;4;1
user403_file180_yearofbirth_1952_sex_XY.23andme.txt;960565;286;11;275;6;5
user407_file182_yearofbirth_unknown_sex_unknown.23andme.txt;960565;290;11;279;4;4
user409_file202_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;16;270;3;4
user411_file183_yearofbirth_unknown_sex_unknown.23andme.txt;966977;297;20;277;7;5
user40_file32_yearofbirth_unknown_sex_unknown.23andme.txt;960520;286;10;276;4;1
user420_file184_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;13;273;4;1
user423_file185_yearofbirth_unknown_sex_unknown.23andme.txt;960565;286;11;275;6;5
user429_file187_yearofbirth_unknown_sex_unknown.23andme.txt;966983;298;21;277;6;4
user42_file18_yearofbirth_1985_sex_XY.23andme.txt;966983;298;20;278;4;4
user430_file328_yearofbirth_1986_sex_XX.23andme.txt;960545;286;15;271;14;4
user436_file189_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;10;280;5;4
user439_file191_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;10;276;16;5
user437_file190_yearofbirth_1973_sex_XY.23andme.txt;996062;306;17;289;15;4
user440_file193_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;14;272;6;5
user45_file20_yearofbirth_1974_sex_XY.23andme.txt;282162;16;5;11;0;0
user441_file199_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;12;274;3;4
user442_file194_yearofbirth_1988_sex_XY.23andme.txt;960566;286;10;276;4;4
user44_file19_yearofbirth_1970_sex_XY.23andme.txt;996065;307;17;290;6;5
user463_file197_yearofbirth_1985_sex_XY.23andme.txt;960545;286;10;276;5;4
user464_file198_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;10;276;5;4
user466_file447_yearofbirth_1983_sex_unknown.23andme.txt;960613;284;8;276;4;4
user468_file200_yearofbirth_1978_sex_XX.23andme.txt;960566;290;10;280;6;5
user469_file201_yearofbirth_1993_sex_XY.23andme.txt;960566;286;10;276;4;4
