File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user915_file451_yearofbirth_unknown_sex_unknown.23andme.txt;991786;296;8;288;5;4
user916_file452_yearofbirth_unknown_sex_unknown.23andme.txt;991786;296;8;288;3;4
user917_file453_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;2;4
user918_file454_yearofbirth_unknown_sex_XX.23andme.txt;960613;288;9;279;6;7
user91_file46_yearofbirth_1986_sex_XY.23andme.txt;960520;286;10;276;2;4
user920_file458_yearofbirth_unknown_sex_XY.23andme.txt;960613;284;9;275;5;7
user922_file460_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;11;273;3;7
user921_file459_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;3;4
user924_file462_yearofbirth_1985_sex_XY.23andme.txt;960613;284;11;273;2;4
user926_file463_yearofbirth_1976_sex_XY.23andme.txt;960613;284;10;274;5;4
user928_file465_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;2;4
user951_file474_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;2;4
user943_file470_yearofbirth_1979_sex_XY.23andme.txt;960613;284;11;273;5;7
user951_file480_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;12;276;3;4
user952_file475_yearofbirth_1975_sex_XY.23andme.txt;960613;284;9;275;2;4
user966_file479_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;10;278;5;4
user954_file478_yearofbirth_1983_sex_XY.23andme.txt;960613;284;8;276;2;4
user968_file482_yearofbirth_1986_sex_XY.23andme.txt;960613;284;17;267;4;4
user972_file483_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;5;4
user975_file484_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;7;277;2;4
user980_file486_yearofbirth_1958_sex_XX.23andme.txt;966977;301;19;282;3;4
user984_file488_yearofbirth_unknown_sex_unknown.23andme.txt;966983;298;19;279;4;4
user988_file490_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;11;273;3;4
user990_file492_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;2;4
user99_file49_yearofbirth_1986_sex_XY.23andme.txt;991600;297;11;286;2;4
