File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user1078_file553_yearofbirth_1974_sex_XX.23andme.txt;701479;116;0;116;0;1
user1077_file551_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;16;272;2;4
user1079_file554_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;10;278;5;4
user107_file51_yearofbirth_1965_sex_XX.23andme.txt;960520;290;10;280;5;4
user1080_file555_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;11;277;2;4
user1085_file557_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;18;270;4;4
user1089_file559_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;13;275;3;4
user1087_file558_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;11;277;2;4
user1092_file562_yearofbirth_1958_sex_XX.23andme.txt;707269;0;0;0;0;0
user1091_file560_yearofbirth_1990_sex_XY.23andme.txt;960613;288;16;272;4;4
user1097_file564_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;11;277;2;4
user1094_file563_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;19;269;3;4
user10_file3_yearofbirth_1982_sex_XY.23andme.txt;966983;302;23;279;2;4
user1103_file565_yearofbirth_unknown_sex_XX.23andme.txt;960613;288;11;277;3;4
user1106_file568_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;17;271;3;4
user1104_file566_yearofbirth_1972_sex_XY.23andme.txt;960613;288;13;275;2;4
user1107_file570_yearofbirth_unknown_sex_XX.23andme.txt;960613;288;14;274;3;4
user1108_file571_yearofbirth_unknown_sex_unknown.23andme.txt;701479;116;1;115;4;1
user1108_file572_yearofbirth_unknown_sex_unknown.23andme.txt;701479;116;1;115;4;1
user1112_file573_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;14;274;2;4
user1114_file574_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;21;267;2;4
user117_file53_yearofbirth_1981_sex_XY.23andme.txt;574404;228;9;219;5;4
user118_file52_yearofbirth_1970_sex_XY.23andme.txt;576517;231;9;222;5;4
user11_file176_yearofbirth_unknown_sex_unknown.23andme.txt;960520;290;16;274;4;4
user123_file54_yearofbirth_unknown_sex_unknown.23andme.txt;1003773;316;22;294;4;4
user124_file55_yearofbirth_1947_sex_XX.23andme.txt;960520;290;10;280;4;4
user125_file56_yearofbirth_1976_sex_XY.23andme.txt;991624;301;15;286;3;4
